22/08/2015,Jerk,Legs,50,5
11/02/2016,Power Snatch,Back,50,3
11/02/2016,Power Snatch,Back,50,3
11/02/2016,Power Snatch,Back,50,3
11/02/2016,Power Snatch,Back,50,3
11/02/2016,Power Snatch,Back,50,3
11/02/2016,Push Press,Shoulders,50,5
11/02/2016,Push Press,Shoulders,50,5
11/02/2016,Push Press,Shoulders,50,5
11/02/2016,Push Press,Shoulders,50,5
11/02/2016,Push Press,Shoulders,50,5
11/02/2016,Snatch Pull,Legs,100,3
11/02/2016,Snatch Pull,Legs,100,3
11/02/2016,Snatch Pull,Legs,100,3
11/02/2016,Snatch Pull,Legs,100,3
11/02/2016,Snatch Pull,Legs,100,3
11/02/2016,Back Extension,Back,1,15
11/02/2016,Back Extension,Back,1,15
11/02/2016,Back Extension,Back,1,15
11/02/2016,Standing Plate Twist,Abs,10,15
11/02/2016,Standing Plate Twist,Abs,10,15
11/02/2016,Standing Plate Twist,Abs,10,15
11/02/2016,Plank,Abs,1,60
11/02/2016,Plank,Abs,1,60
13/02/2016,Tall Clean,Legs,20,3
13/02/2016,Tall Clean,Legs,30,3
13/02/2016,Tall Clean,Legs,40,3
13/02/2016,Clean,Legs,70,3
13/02/2016,Clean,Legs,70,3
13/02/2016,Clean,Legs,70,3
13/02/2016,Clean,Legs,70,3
13/02/2016,Clean,Legs,70,3
13/02/2016,Power Jerk,Shoulders,70,3
13/02/2016,Power Jerk,Shoulders,70,3
13/02/2016,Power Jerk,Shoulders,70,3
13/02/2016,Power Jerk,Shoulders,70,3
13/02/2016,Power Jerk,Shoulders,70,3
13/02/2016,Front Squat,Legs,70,2
13/02/2016,Front Squat,Legs,70,2
13/02/2016,Front Squat,Legs,70,2
13/02/2016,Front Squat,Legs,70,2
13/02/2016,Front Squat,Legs,70,2
13/02/2016,Clean Deadlift,Shoulders,110,3
13/02/2016,Clean Deadlift,Shoulders,110,3
13/02/2016,Clean Deadlift,Shoulders,110,3
13/02/2016,Back Extension,Back,5,10
13/02/2016,Back Extension,Back,5,10
13/02/2016,Back Extension,Back,5,10
13/02/2016,Sit Up,Abs,10,10
13/02/2016,Sit Up,Abs,10,10
13/02/2016,Sit Up,Abs,10,10
13/02/2016,Sit Up,Abs,10,10
14/02/2016,Power Clean,Legs,70,3
14/02/2016,Power Clean,Legs,70,3
14/02/2016,Power Clean,Legs,70,3
14/02/2016,Power Clean,Legs,70,3
14/02/2016,Power Clean,Legs,70,3
14/02/2016,Overhead Squat Ohs,Legs,60,2
14/02/2016,Overhead Squat Ohs,Legs,60,2
14/02/2016,Overhead Squat Ohs,Legs,60,2
14/02/2016,Overhead Squat Ohs,Legs,60,2
14/02/2016,Overhead Squat Ohs,Legs,60,2
14/02/2016,Snatch Push Press,Shoulders,60,5
14/02/2016,Snatch Push Press,Shoulders,60,5
14/02/2016,Snatch Push Press,Shoulders,60,5
14/02/2016,Snatch Push Press,Shoulders,60,4
14/02/2016,Snatch Push Press,Shoulders,60,5
14/02/2016,Clean Pull,Legs,110,3
14/02/2016,Clean Pull,Legs,110,3
14/02/2016,Clean Pull,Legs,110,3
14/02/2016,Clean Pull,Legs,110,3
14/02/2016,Clean Pull,Legs,110,3
14/02/2016,Back Extension,Back,1,15
14/02/2016,Back Extension,Back,1,15
14/02/2016,Back Extension,Back,1,15
14/02/2016,Russian Twist,Abs,20,15
14/02/2016,Russian Twist,Abs,20,15
14/02/2016,Russian Twist,Abs,20,15
16/02/2016,Snatch,Legs,40,3
16/02/2016,Snatch,Legs,50,2
16/02/2016,Snatch,Legs,54,1
16/02/2016,Snatch,Legs,58,1
16/02/2016,Snatch,Legs,60,1
16/02/2016,Snatch,Legs,64,1
16/02/2016,Snatch,Legs,66,1
16/02/2016,Snatch,Legs,68,1
16/02/2016,Snatch,Legs,70,1
16/02/2016,Clean And Jerk Cnj,Legs,60,1
16/02/2016,Clean And Jerk Cnj,Legs,64,1
16/02/2016,Clean And Jerk Cnj,Legs,68,1
16/02/2016,Clean And Jerk Cnj,Legs,70,1
16/02/2016,Clean And Jerk Cnj,Legs,74,1
16/02/2016,Clean And Jerk Cnj,Legs,78,1
16/02/2016,Clean And Jerk Cnj,Legs,80,1
16/02/2016,Clean And Jerk Cnj,Legs,84,1
16/02/2016,Back Squat,Legs,90,3
16/02/2016,Back Squat,Legs,90,3
16/02/2016,Back Squat,Legs,90,3
16/02/2016,Back Squat,Legs,92,3
16/02/2016,Back Squat,Legs,92,3
16/02/2016,Clean Lift Off,Legs,92,3
16/02/2016,Clean Lift Off,Legs,92,3
16/02/2016,Clean Lift Off,Legs,92,3
19/02/2016,Snatch,Legs,60,3
19/02/2016,Snatch,Legs,60,3
19/02/2016,Snatch,Legs,64,3
19/02/2016,Snatch,Legs,64,3
19/02/2016,Snatch,Legs,64,3
19/02/2016,Jerk,Legs,80,3
19/02/2016,Jerk,Legs,80,3
19/02/2016,Jerk,Legs,84,2
19/02/2016,Jerk,Legs,84,2
19/02/2016,Jerk,Legs,84,2
19/02/2016,Front Squat,Legs,80,2
19/02/2016,Front Squat,Legs,80,2
19/02/2016,Front Squat,Legs,80,2
19/02/2016,Front Squat,Legs,80,2
19/02/2016,Front Squat,Legs,80,2
19/02/2016,Snatch Deadlift,Legs,80,3
19/02/2016,Snatch Deadlift,Legs,80,3
19/02/2016,Snatch Deadlift,Legs,80,3
20/02/2016,Power Snatch,Back,50,3
20/02/2016,Power Snatch,Back,50,3
20/02/2016,Power Snatch,Back,54,2
20/02/2016,Power Snatch,Back,56,2
20/02/2016,Power Snatch,Back,56,2
20/02/2016,Push Press,Shoulders,54,5
20/02/2016,Push Press,Shoulders,54,5
20/02/2016,Push Press,Shoulders,56,5
20/02/2016,Push Press,Shoulders,56,5
20/02/2016,Push Press,Shoulders,56,5
20/02/2016,Snatch Pull,Legs,74,3
20/02/2016,Snatch Pull,Legs,74,3
20/02/2016,Snatch Pull,Legs,80,3
20/02/2016,Snatch Pull,Legs,80,3
20/02/2016,Snatch Pull,Legs,80,3
20/02/2016,Back Extension,Back,1,15
20/02/2016,Back Extension,Back,1,15
20/02/2016,Back Extension,Back,1,15
21/02/2016,Clean,Legs,74,3
21/02/2016,Clean,Legs,74,3
21/02/2016,Clean,Legs,80,2
21/02/2016,Clean,Legs,80,2
21/02/2016,Clean,Legs,80,2
21/02/2016,Power Jerk,Shoulders,70,3
21/02/2016,Power Jerk,Shoulders,70,3
21/02/2016,Power Jerk,Shoulders,76,2
21/02/2016,Power Jerk,Shoulders,76,2
21/02/2016,Power Jerk,Shoulders,76,2
21/02/2016,Back Squat,Legs,94,2
21/02/2016,Back Squat,Legs,96,2
21/02/2016,Back Squat,Legs,96,2
21/02/2016,Back Squat,Legs,96,2
21/02/2016,Back Squat,Legs,96,2
21/02/2016,Clean Deadlift,Shoulders,100,3
21/02/2016,Clean Deadlift,Shoulders,110,3
21/02/2016,Clean Deadlift,Shoulders,114,3
23/02/2016,Press In Clean,Shoulders,20,5
23/02/2016,Press In Clean,Shoulders,24,4
23/02/2016,Press In Clean,Shoulders,30,3
23/02/2016,Power Clean,Legs,74,3
23/02/2016,Power Clean,Legs,74,3
23/02/2016,Power Clean,Legs,76,2
23/02/2016,Power Clean,Legs,76,2
23/02/2016,Power Clean,Legs,76,2
23/02/2016,Overhead Squat Ohs,Legs,60,2
23/02/2016,Overhead Squat Ohs,Legs,64,2
23/02/2016,Overhead Squat Ohs,Legs,64,2
23/02/2016,Overhead Squat Ohs,Legs,64,2
23/02/2016,Overhead Squat Ohs,Legs,64,2
23/02/2016,Snatch Push Press,Shoulders,60,5
23/02/2016,Snatch Push Press,Shoulders,64,5
23/02/2016,Snatch Push Press,Shoulders,64,5
23/02/2016,Snatch Push Press,Shoulders,64,5
23/02/2016,Snatch Push Press,Shoulders,64,5
23/02/2016,Clean Pull,Legs,110,3
23/02/2016,Clean Pull,Legs,110,3
23/02/2016,Clean Pull,Legs,110,3
23/02/2016,Clean Pull,Legs,110,3
23/02/2016,Clean Pull,Legs,110,3
24/02/2016,Muscle Snatch,Shoulders,20,5
24/02/2016,Muscle Snatch,Shoulders,30,4
24/02/2016,Muscle Snatch,Shoulders,40,3
24/02/2016,Snatch,Legs,40,1
24/02/2016,Snatch,Legs,44,1
24/02/2016,Snatch,Legs,48,1
24/02/2016,Snatch,Legs,50,1
24/02/2016,Snatch,Legs,54,1
24/02/2016,Snatch,Legs,58,1
24/02/2016,Snatch,Legs,60,1
24/02/2016,Snatch,Legs,64,1
24/02/2016,Snatch,Legs,66,1
24/02/2016,Snatch,Legs,68,1
24/02/2016,Clean And Jerk Cnj,Legs,70,1
24/02/2016,Clean And Jerk Cnj,Legs,74,1
24/02/2016,Clean And Jerk Cnj,Legs,78,1
24/02/2016,Clean And Jerk Cnj,Legs,80,1
24/02/2016,Clean And Jerk Cnj,Legs,84,1
24/02/2016,Clean And Jerk Cnj,Legs,88,1
24/02/2016,Front Squat,Legs,84,2
24/02/2016,Front Squat,Legs,84,2
24/02/2016,Front Squat,Legs,84,2
24/02/2016,Front Squat,Legs,84,2
24/02/2016,Front Squat,Legs,84,2
24/02/2016,Snatch Lift Off,Back,84,3
24/02/2016,Snatch Lift Off,Back,84,3
24/02/2016,Snatch Lift Off,Back,84,3
26/02/2016,Snatch,Legs,60,3
26/02/2016,Snatch,Legs,64,3
26/02/2016,Snatch,Legs,64,3
26/02/2016,Snatch,Legs,66,2
26/02/2016,Snatch,Legs,66,2
26/02/2016,Jerk,Legs,80,3
26/02/2016,Jerk,Legs,86,2
26/02/2016,Jerk,Legs,86,2
26/02/2016,Jerk,Legs,90,1
26/02/2016,Jerk,Legs,90,1
26/02/2016,Back Squat,Legs,96,3
26/02/2016,Back Squat,Legs,96,3
26/02/2016,Back Squat,Legs,96,3
26/02/2016,Back Squat,Legs,96,3
26/02/2016,Snatch Deadlift,Legs,90,3
26/02/2016,Snatch Deadlift,Legs,90,3
26/02/2016,Snatch Deadlift,Legs,90,3
26/02/2016,Back Extension,Back,10,10
26/02/2016,Back Extension,Back,10,10
26/02/2016,Back Extension,Back,10,10
27/02/2016,Press In Snatch,Shoulders,20,5
27/02/2016,Press In Snatch,Shoulders,26,4
27/02/2016,Press In Snatch,Shoulders,30,3
27/02/2016,Power Snatch,Back,50,3
27/02/2016,Power Snatch,Back,56,3
27/02/2016,Power Snatch,Back,56,3
27/02/2016,Power Snatch,Back,60,2
27/02/2016,Power Snatch,Back,60,2
27/02/2016,Push Press,Shoulders,60,5
27/02/2016,Push Press,Shoulders,62,5
27/02/2016,Push Press,Shoulders,64,5
27/02/2016,Push Press,Shoulders,64,5
27/02/2016,High Pull,Legs,64,3
27/02/2016,High Pull,Legs,70,3
27/02/2016,High Pull,Legs,74,3
27/02/2016,High Pull,Legs,74,3
27/02/2016,High Pull,Legs,70,3
27/02/2016,High Pull,Legs,70,3
27/02/2016,High Pull,Legs,70,3
27/02/2016,High Pull,Legs,70,3
27/02/2016,High Pull,Legs,70,3
27/02/2016,Back Extension,Back,1,15
27/02/2016,Back Extension,Back,1,15
27/02/2016,Back Extension,Back,1,15
27/02/2016,Standing Plate Twist,Abs,15,15
27/02/2016,Standing Plate Twist,Abs,15,15
27/02/2016,Standing Plate Twist,Abs,15,15
01/03/2016,Tall Clean,Legs,20,3
01/03/2016,Tall Clean,Legs,30,3
01/03/2016,Tall Clean,Legs,40,3
01/03/2016,Clean,Legs,78,3
01/03/2016,Clean,Legs,80,3
01/03/2016,Clean,Legs,86,2
01/03/2016,Clean,Legs,86,2
01/03/2016,Power Jerk,Shoulders,74,3
01/03/2016,Power Jerk,Shoulders,76,3
01/03/2016,Power Jerk,Shoulders,76,3
01/03/2016,Power Jerk,Shoulders,80,2
01/03/2016,Power Jerk,Shoulders,80,2
01/03/2016,Front Squat,Legs,92,2
01/03/2016,Front Squat,Legs,92,2
01/03/2016,Front Squat,Legs,92,2
01/03/2016,Front Squat,Legs,92,2
01/03/2016,Front Squat,Legs,96,2
01/03/2016,Clean Deadlift,Shoulders,106,3
01/03/2016,Clean Deadlift,Shoulders,110,3
01/03/2016,Clean Deadlift,Shoulders,120,3
01/03/2016,Back Extension,Back,15,10
01/03/2016,Back Extension,Back,15,10
01/03/2016,Back Extension,Back,15,10
01/03/2016,Tommys,Abs,15,10
01/03/2016,Tommys,Abs,15,10
01/03/2016,Tommys,Abs,15,10
01/03/2016,Tommys,Abs,15,8
02/03/2016,Press In Clean,Shoulders,24,5
02/03/2016,Press In Clean,Shoulders,30,5
02/03/2016,Press In Clean,Shoulders,34,3
02/03/2016,Power Clean,Legs,76,3
02/03/2016,Power Clean,Legs,78,3
02/03/2016,Power Clean,Legs,78,3
02/03/2016,Power Clean,Legs,80,2
02/03/2016,Power Clean,Legs,80,2
02/03/2016,Overhead Squat Ohs,Legs,62,2
02/03/2016,Overhead Squat Ohs,Legs,64,2
02/03/2016,Overhead Squat Ohs,Legs,64,2
02/03/2016,Overhead Squat Ohs,Legs,66,2
02/03/2016,Overhead Squat Ohs,Legs,66,2
02/03/2016,Snatch Push Press,Shoulders,60,5
02/03/2016,Snatch Push Press,Shoulders,64,5
02/03/2016,Snatch Push Press,Shoulders,66,5
02/03/2016,Snatch Push Press,Shoulders,66,5
02/03/2016,Snatch Push Press,Shoulders,66,5
02/03/2016,Clean Pull,Legs,100,3
02/03/2016,Clean Pull,Legs,106,3
02/03/2016,Clean Pull,Legs,110,3
02/03/2016,Clean Pull,Legs,110,3
02/03/2016,Clean Pull,Legs,106,3
02/03/2016,Back Extension,Back,1,15
02/03/2016,Back Extension,Back,1,15
02/03/2016,Back Extension,Back,1,15
02/03/2016,Russian Twist,Abs,20,15
02/03/2016,Russian Twist,Abs,20,15
02/03/2016,Russian Twist,Abs,20,15
02/03/2016,Plank,Abs,1,60
04/03/2016,Muscle Snatch,Shoulders,20,5
04/03/2016,Muscle Snatch,Shoulders,30,4
04/03/2016,Muscle Snatch,Shoulders,40,3
04/03/2016,Snatch,Legs,50,1
04/03/2016,Snatch,Legs,54,2
04/03/2016,Snatch,Legs,60,2
04/03/2016,Snatch,Legs,62,1
04/03/2016,Snatch,Legs,62,1
04/03/2016,Snatch,Legs,64,1
04/03/2016,Snatch,Legs,64,1
04/03/2016,Snatch,Legs,66,1
04/03/2016,Snatch,Legs,68,1
04/03/2016,Snatch,Legs,70,1
04/03/2016,Snatch,Legs,72,1
04/03/2016,Clean And Jerk Cnj,Legs,72,1
04/03/2016,Clean And Jerk Cnj,Legs,80,1
04/03/2016,Back Squat,Legs,110,1
04/03/2016,Back Squat,Legs,110,1
04/03/2016,Back Squat,Legs,110,1
04/03/2016,Back Squat,Legs,110,1
04/03/2016,Back Squat,Legs,100,1
04/03/2016,Clean Deadlift,Shoulders,110,3
04/03/2016,Clean Deadlift,Shoulders,110,3
04/03/2016,Clean Deadlift,Shoulders,110,3
04/03/2016,Back Extension,Back,15,10
04/03/2016,Back Extension,Back,15,10
04/03/2016,Back Extension,Back,15,10
04/03/2016,Hanging Leg Raise,Abs,1,15
04/03/2016,Hanging Leg Raise,Abs,1,15
04/03/2016,Hanging Leg Raise,Abs,1,15
04/03/2016,Crossover,Abs,1,25
04/03/2016,Crossover,Abs,1,25
05/03/2016,Tall Snatch,Shoulders,20,3
05/03/2016,Tall Snatch,Shoulders,24,3
05/03/2016,Tall Snatch,Shoulders,30,3
05/03/2016,Snatch,Legs,60,3
05/03/2016,Snatch,Legs,64,2
05/03/2016,Snatch,Legs,66,2
05/03/2016,Snatch,Legs,68,1
05/03/2016,Snatch,Legs,68,1
05/03/2016,Snatch,Legs,68,1
05/03/2016,Jerk,Legs,80,3
05/03/2016,Jerk,Legs,82,2
05/03/2016,Jerk,Legs,84,2
05/03/2016,Jerk,Legs,88,1
05/03/2016,Jerk,Legs,88,1
05/03/2016,Jerk,Legs,88,1
05/03/2016,Front Squat,Legs,94,2
05/03/2016,Front Squat,Legs,94,2
05/03/2016,Front Squat,Legs,94,2
05/03/2016,Front Squat,Legs,94,2
05/03/2016,Front Squat,Legs,94,2
05/03/2016,Back Extension,Back,15,10
05/03/2016,Back Extension,Back,15,10
05/03/2016,Back Extension,Back,15,10
05/03/2016,Hanging Leg Raise,Abs,1,15
05/03/2016,Hanging Leg Raise,Abs,1,15
05/03/2016,Hanging Leg Raise,Abs,1,15
05/03/2016,Crossover,Abs,1,25
05/03/2016,Crossover,Abs,1,25
08/03/2016,Press In Snatch,Shoulders,24,5
08/03/2016,Press In Snatch,Shoulders,30,4
08/03/2016,Press In Snatch,Shoulders,32,3
08/03/2016,Power Snatch,Back,54,3
08/03/2016,Power Snatch,Back,58,2
08/03/2016,Power Snatch,Back,60,2
08/03/2016,Power Snatch,Back,62,1
08/03/2016,Power Snatch,Back,62,1
08/03/2016,Power Snatch,Back,62,1
08/03/2016,Push Press,Shoulders,62,5
08/03/2016,Push Press,Shoulders,64,5
08/03/2016,Push Press,Shoulders,66,5
08/03/2016,Push Press,Shoulders,66,5
08/03/2016,High Pull,Legs,70,3
08/03/2016,High Pull,Legs,74,3
08/03/2016,High Pull,Legs,78,3
08/03/2016,High Pull,Legs,80,3
08/03/2016,High Pull,Legs,76,3
08/03/2016,Back Extension,Back,1,15
08/03/2016,Back Extension,Back,1,15
08/03/2016,Back Extension,Back,1,15
08/03/2016,Standing Plate Twist,Abs,20,15
08/03/2016,Standing Plate Twist,Abs,20,15
08/03/2016,Standing Plate Twist,Abs,20,15
08/03/2016,Plank,Abs,1,60
08/03/2016,Plank,Abs,1,60
09/03/2016,Tall Clean,Legs,20,3
09/03/2016,Tall Clean,Legs,20,3
09/03/2016,Tall Clean,Legs,20,3
09/03/2016,Clean,Legs,80,3
09/03/2016,Clean,Legs,84,2
09/03/2016,Clean,Legs,88,2
09/03/2016,Clean,Legs,90,1
09/03/2016,Clean,Legs,90,1
09/03/2016,Clean,Legs,90,1
09/03/2016,Power Jerk,Shoulders,72,3
09/03/2016,Power Jerk,Shoulders,76,2
09/03/2016,Power Jerk,Shoulders,80,2
09/03/2016,Power Jerk,Shoulders,82,1
09/03/2016,Power Jerk,Shoulders,82,1
09/03/2016,Power Jerk,Shoulders,82,1
09/03/2016,Back Squat,Legs,104,2
09/03/2016,Back Squat,Legs,104,2
09/03/2016,Back Squat,Legs,104,2
09/03/2016,Plank,Abs,10,20
09/03/2016,Plank,Abs,10,20
09/03/2016,Plank,Abs,10,30
09/03/2016,Plank,Abs,10,30
11/03/2016,Press In Clean,Shoulders,20,5
11/03/2016,Press In Clean,Shoulders,24,4
11/03/2016,Press In Clean,Shoulders,26,3
11/03/2016,Power Clean,Legs,60,3
11/03/2016,Power Clean,Legs,64,2
11/03/2016,Power Clean,Legs,68,2
11/03/2016,Power Clean,Legs,72,1
11/03/2016,Power Clean,Legs,72,1
11/03/2016,Power Clean,Legs,72,1
11/03/2016,Overhead Squat Ohs,Legs,60,3
11/03/2016,Overhead Squat Ohs,Legs,62,2
11/03/2016,Overhead Squat Ohs,Legs,64,2
11/03/2016,Overhead Squat Ohs,Legs,66,1
11/03/2016,Overhead Squat Ohs,Legs,66,1
11/03/2016,Overhead Squat Ohs,Legs,66,1
11/03/2016,Snatch Push Press,Shoulders,60,5
11/03/2016,Snatch Push Press,Shoulders,62,5
11/03/2016,Snatch Push Press,Shoulders,64,5
11/03/2016,Snatch Push Press,Shoulders,64,5
11/03/2016,Snatch Push Press,Shoulders,64,5
11/03/2016,Clean Pull,Legs,90,3
11/03/2016,Clean Pull,Legs,94,3
11/03/2016,Clean Pull,Legs,100,3
11/03/2016,Clean Pull,Legs,104,3
11/03/2016,Clean Pull,Legs,94,3
11/03/2016,Back Extension,Back,1,15
11/03/2016,Back Extension,Back,1,15
11/03/2016,Back Extension,Back,1,15
11/03/2016,Plank,Abs,10,30
11/03/2016,Plank,Abs,10,30
11/03/2016,Plank,Abs,10,30
11/03/2016,Plank,Abs,10,30
11/03/2016,Russian Twist,Abs,10,15
11/03/2016,Russian Twist,Abs,10,15
11/03/2016,Russian Twist,Abs,10,15
12/03/2016,Muscle Snatch,Shoulders,20,5
12/03/2016,Muscle Snatch,Shoulders,30,4
12/03/2016,Muscle Snatch,Shoulders,40,3
12/03/2016,Snatch,Legs,40,1
12/03/2016,Snatch,Legs,44,1
12/03/2016,Snatch,Legs,50,1
12/03/2016,Snatch,Legs,54,1
12/03/2016,Snatch,Legs,58,1
12/03/2016,Snatch,Legs,64,1
12/03/2016,Snatch,Legs,68,1
12/03/2016,Snatch,Legs,72,1
12/03/2016,Clean And Jerk Cnj,Legs,70,1
12/03/2016,Clean And Jerk Cnj,Legs,70,1
12/03/2016,Clean And Jerk Cnj,Legs,74,1
12/03/2016,Clean And Jerk Cnj,Legs,78,1
12/03/2016,Clean And Jerk Cnj,Legs,84,1
12/03/2016,Clean And Jerk Cnj,Legs,88,1
12/03/2016,Clean And Jerk Cnj,Legs,90,1
12/03/2016,Clean And Jerk Cnj,Legs,92,1
12/03/2016,Front Squat,Legs,96,2
12/03/2016,Front Squat,Legs,96,2
12/03/2016,Front Squat,Legs,96,2
12/03/2016,Front Squat,Legs,96,2
12/03/2016,Front Squat,Legs,96,2
12/03/2016,Snatch Lift Off,Back,96,3
12/03/2016,Snatch Lift Off,Back,100,3
12/03/2016,Snatch Lift Off,Back,100,3
12/03/2016,Back Extension,Back,15,10
12/03/2016,Back Extension,Back,15,10
12/03/2016,Back Extension,Back,15,10
12/03/2016,Hanging Leg Raise,Abs,1,16
12/03/2016,Hanging Leg Raise,Abs,1,17
12/03/2016,Hanging Leg Raise,Abs,1,14
12/03/2016,Hanging Leg Raise,Abs,1,11
12/03/2016,Crossover,Abs,1,25
12/03/2016,Crossover,Abs,1,30
12/03/2016,Crossover,Abs,1,30
